emp_no,first_name,last_name,from_date,to_date,birth_date
459877,Shem,Demir,1991-03-01,1999-03-01,1954-12-30
459883,Richara,Businaro,1992-10-11,1999-10-12,1955-12-07
459883,Richara,Businaro,1999-10-12,9999-01-01,1955-12-07
459890,Angel,Gyorkos,1992-04-27,1998-04-27,1952-02-29
459890,Angel,Gyorkos,1986-04-28,1992-04-27,1952-02-29
459890,Angel,Gyorkos,1998-04-27,9999-01-01,1952-02-29
459899,Mansur,Saoudi,1988-03-01,9999-01-01,1955-05-05
459903,Lucien,Peak,1999-10-22,9999-01-01,1953-03-04
459903,Lucien,Peak,1992-10-21,1999-10-22,1953-03-04
459918,Yakkov,Quittner,1993-04-24,2000-04-24,1955-04-23
459918,Yakkov,Quittner,2000-04-24,9999-01-01,1955-04-23
459921,Chirstian,Quittner,1993-04-13,9999-01-01,1954-06-20
459921,Chirstian,Quittner,1985-04-13,1993-04-13,1954-06-20
459930,Genevieve,Przulj,1990-01-18,9999-01-01,1952-07-21
459934,Kenroku,Gronowski,1993-05-21,1998-05-21,1953-03-15
459934,Kenroku,Gronowski,1998-05-21,9999-01-01,1953-03-15
459937,Uma,Munch,1999-06-23,9999-01-01,1954-11-29
459952,Mohammed,Cooman,1985-02-19,1994-02-19,1952-10-11
459952,Mohammed,Cooman,1994-02-19,9999-01-01,1952-10-11
459953,Woody,Butterworth,1986-03-06,9999-01-01,1954-02-14
459978,Sadegh,Swan,1991-07-08,2000-07-07,1955-01-29
459978,Sadegh,Swan,2000-07-07,9999-01-01,1955-01-29
459988,Fatemeh,Radivojevic,1992-01-04,9999-01-01,1952-10-28
459988,Fatemeh,Radivojevic,1987-01-04,1992-01-04,1952-10-28
459989,Otilia,Kirkerud,1988-04-26,1996-04-26,1953-06-13
459989,Otilia,Kirkerud,1996-04-26,9999-01-01,1953-06-13
459991,Nevin,Salinas,1992-10-16,1998-10-16,1954-07-09
459991,Nevin,Salinas,1998-10-16,9999-01-01,1954-07-09
459993,Shaowei,Farrel,1987-10-26,1994-10-26,1954-05-07
459993,Shaowei,Farrel,1994-10-26,9999-01-01,1954-05-07
460000,Yifei,Cooman,1996-12-17,9999-01-01,1952-04-25
460000,Yifei,Cooman,1990-12-18,1996-12-17,1952-04-25
460010,Marl,Masada,1993-02-22,9999-01-01,1955-06-18
460010,Marl,Masada,1987-02-23,1993-02-22,1955-06-18
460014,Bernardo,Comte,1994-10-10,9999-01-01,1954-03-14
460014,Bernardo,Comte,1985-10-10,1994-10-10,1954-03-14
460032,Kenroku,Cusworth,1992-09-25,9999-01-01,1954-01-01
460032,Kenroku,Cusworth,1985-09-25,1992-09-25,1954-01-01
460033,Paris,Ariola,1994-05-22,9999-01-01,1952-06-11
460033,Paris,Ariola,1986-05-22,1994-05-22,1952-06-11
460044,Houman,Litecky,1997-02-08,9999-01-01,1952-07-02
460044,Houman,Litecky,1991-02-09,1997-02-08,1952-07-02
460046,Domenick,Codenie,1985-05-03,9999-01-01,1955-05-09
460048,Basem,Conti,1994-11-07,9999-01-01,1952-02-08
460053,Oscar,Kroon,2002-01-14,9999-01-01,1952-06-15
460053,Oscar,Kroon,1997-01-14,2002-01-14,1952-06-15
460059,Huei,Bahl,1995-10-18,2001-10-17,1953-05-05
460059,Huei,Bahl,2001-10-17,9999-01-01,1953-05-05
460088,Elvia,Kusakari,1999-05-05,9999-01-01,1953-01-10
460091,Toshimi,Iisaka,1992-09-28,9999-01-01,1953-11-10
460105,Joydip,Plesums,1996-07-05,9999-01-01,1955-07-01
460114,Sailaja,Perna,1996-10-01,9999-01-01,1953-05-11
460114,Sailaja,Perna,1989-10-01,1996-10-01,1953-05-11
460135,Hirochika,Kuzuoka,1990-10-16,9999-01-01,1953-09-23
460144,Gadiel,Azuma,1987-07-07,9999-01-01,1952-05-16
460157,Sudhanshu,Parascandalo,1988-02-10,1993-02-09,1953-09-09
460157,Sudhanshu,Parascandalo,1993-02-09,9999-01-01,1953-09-09
460174,Udo,Felcyn,1986-07-15,1991-07-15,1952-02-26
460174,Udo,Felcyn,1991-07-15,9999-01-01,1952-02-26
460186,Zhanqiu,Papastamatiou,1985-11-21,9999-01-01,1952-05-10
460205,Masaru,Minakawa,1987-11-18,9999-01-01,1952-10-12
460216,Cullen,Warwick,1987-10-09,1993-10-08,1953-01-22
460216,Cullen,Warwick,1993-10-08,9999-01-01,1953-01-22
460229,Aimee,Avouris,1994-09-18,9999-01-01,1954-06-22
460229,Aimee,Avouris,1986-09-18,1994-09-18,1954-06-22
460238,Yucai,Akiyama,1996-05-17,9999-01-01,1953-04-19
460238,Yucai,Akiyama,1988-05-17,1996-05-17,1953-04-19
460244,Danae,Menhardt,1993-01-09,1999-01-09,1952-11-15
460244,Danae,Menhardt,1999-01-09,9999-01-01,1952-11-15
460286,Shen,Litecky,1985-11-29,1993-11-29,1953-08-07
460286,Shen,Litecky,1993-11-29,9999-01-01,1953-08-07
460296,Janalee,Kinley,1996-10-13,9999-01-01,1952-02-09
460300,Berhard,Stemann,1999-05-31,9999-01-01,1954-05-17
460302,Valeri,Bakhtari,1999-01-25,9999-01-01,1953-09-11
460302,Valeri,Bakhtari,1991-01-25,1999-01-25,1953-09-11
460304,Van,Rosin,1995-03-07,9999-01-01,1953-09-03
460304,Van,Rosin,1989-03-07,1995-03-07,1953-09-03
460307,Tsuneo,Carrera,1986-04-14,1994-04-14,1955-06-24
460307,Tsuneo,Carrera,1994-04-14,9999-01-01,1955-06-24
460323,Tse,Erbe,1991-12-09,1996-12-08,1954-09-10
460323,Tse,Erbe,1996-12-08,9999-01-01,1954-09-10
460323,Tse,Erbe,1986-12-09,1991-12-09,1954-09-10
460325,Manton,Ghelli,1999-12-25,9999-01-01,1954-01-09
460331,Sham,Bierman,1995-10-17,9999-01-01,1955-01-16
460331,Sham,Bierman,1987-10-17,1995-10-17,1955-01-16
460335,Toney,Sethi,1994-10-22,9999-01-01,1955-03-24
460335,Toney,Sethi,1987-10-22,1994-10-22,1955-03-24
460340,Arun,Shanbhogue,1998-04-21,9999-01-01,1952-12-24
460346,Stafford,Dalphin,1994-11-08,9999-01-01,1954-04-01
460346,Stafford,Dalphin,1985-11-08,1994-11-08,1954-04-01
460348,Utz,Alameldin,1996-05-06,2001-05-06,1955-09-07
460348,Utz,Alameldin,2001-05-06,9999-01-01,1955-09-07
460351,Magy,Jiang,1992-07-17,9999-01-01,1955-01-11
460355,Jeanna,Aloisi,1985-10-31,1993-10-31,1955-10-15
460355,Jeanna,Aloisi,1993-10-31,9999-01-01,1955-10-15
460359,Elgin,Lundstrom,1997-10-12,9999-01-01,1952-08-11
460359,Elgin,Lundstrom,1988-10-12,1997-10-12,1952-08-11
460361,Roddy,Vieth,1997-06-09,9999-01-01,1952-04-27
460368,Sudhanshu,Baik,1990-03-09,9999-01-01,1954-08-08
460381,Atilio,Pietracaprina,1991-05-04,1996-05-03,1955-06-26
460381,Atilio,Pietracaprina,1996-05-03,9999-01-01,1955-06-26
460394,Aluzio,Rusmann,1995-10-08,9999-01-01,1952-09-01
460395,Salvador,Rosar,1989-08-03,1998-08-03,1954-03-12
460395,Salvador,Rosar,1998-08-03,9999-01-01,1954-03-12
460402,Holgard,Pehl,1997-10-21,9999-01-01,1955-04-01
460402,Holgard,Pehl,1991-10-22,1997-10-21,1955-04-01
460404,Lunjin,Clouatre,2000-04-08,9999-01-01,1954-03-10
460404,Lunjin,Clouatre,1992-04-08,2000-04-08,1954-03-10
460407,Sham,Gargeya,1995-07-14,9999-01-01,1955-03-30
460419,Manton,Ecklund,1987-03-26,1996-03-25,1955-02-03
460419,Manton,Ecklund,1996-03-25,9999-01-01,1955-02-03
460425,Inderjeet,Sidhu,1989-02-19,1996-02-20,1953-03-18
460425,Inderjeet,Sidhu,1996-02-20,9999-01-01,1953-03-18
460473,Gregory,Aingworth,1995-07-13,9999-01-01,1954-02-09
460478,Masadi,Talmon,1987-12-03,9999-01-01,1953-07-18
460487,Masamitsu,Delaune,1993-03-17,9999-01-01,1953-10-06
460487,Masamitsu,Delaune,1986-03-17,1993-03-17,1953-10-06
460491,Xiaopeng,Birge,1987-04-14,1993-04-13,1953-03-27
460491,Xiaopeng,Birge,1993-04-13,9999-01-01,1953-03-27
460497,Shugo,Domenig,1987-12-11,1993-12-10,1953-03-14
460497,Shugo,Domenig,1993-12-10,9999-01-01,1953-03-14
460498,Jacopo,Ponthieu,1990-03-30,9999-01-01,1955-06-06
460501,Khaled,Choobineh,1987-08-16,9999-01-01,1954-06-22
460511,Hyuncheol,Ponthieu,1992-06-21,9999-01-01,1955-02-16
460522,Dinkar,Weedman,1998-10-26,9999-01-01,1954-04-23
460531,Satyanarayana,Lagarias,1988-06-11,9999-01-01,1955-10-28
460545,Toney,Goldhammer,1999-12-17,9999-01-01,1952-03-27
460545,Toney,Goldhammer,1990-12-17,1999-12-17,1952-03-27
460549,Boriana,Pillow,1997-09-06,9999-01-01,1955-07-16
460564,Marie,Percebois,1987-08-20,9999-01-01,1955-05-27
460568,Zhiwei,Schiettecatte,1998-01-29,9999-01-01,1954-04-01
460576,Pascal,Arlazarov,1992-12-02,1998-12-02,1952-10-09
460576,Pascal,Arlazarov,1998-12-02,9999-01-01,1952-10-09
460585,Geoffrey,Rissanen,1994-08-01,9999-01-01,1955-01-19
460585,Geoffrey,Rissanen,1985-08-01,1994-08-01,1955-01-19
460588,Chuanyi,DasSarma,1997-09-26,9999-01-01,1955-03-20
460593,Sreenivas,Brattka,1985-11-08,1992-11-08,1955-06-04
460593,Sreenivas,Brattka,1992-11-08,9999-01-01,1955-06-04
460613,Odysseas,Alpin,1996-12-22,9999-01-01,1952-11-09
460619,Huei,Weedon,1999-11-10,9999-01-01,1952-08-22
460652,Joydip,Back,1992-07-05,9999-01-01,1953-07-01
460652,Joydip,Back,1987-07-06,1992-07-05,1953-07-01
460655,Alenka,Azuma,1989-02-09,1998-02-09,1954-03-16
460655,Alenka,Azuma,1998-02-09,9999-01-01,1954-03-16
460660,Pranav,Azevdeo,1996-02-16,9999-01-01,1955-03-12
460673,Houman,Zallocco,1996-12-12,9999-01-01,1952-05-27
460693,Shuzo,Chenoweth,1999-09-13,9999-01-01,1954-02-22
460696,Jinya,Byoun,1996-08-11,9999-01-01,1954-06-03
460696,Jinya,Byoun,1987-08-12,1996-08-11,1954-06-03
460716,Shridhar,Birjandi,1988-01-18,1996-01-18,1954-11-08
460716,Shridhar,Birjandi,1996-01-18,9999-01-01,1954-11-08
460723,Christfried,Pollock,1986-04-21,9999-01-01,1954-07-20
460739,Yinlin,Wossner,2000-11-22,9999-01-01,1954-10-25
460739,Yinlin,Wossner,1994-11-23,2000-11-22,1954-10-25
460747,Gladys,Tibblin,1985-09-18,1991-09-18,1955-05-01
460747,Gladys,Tibblin,1991-09-18,9999-01-01,1955-05-01
460749,Uma,Taubenfeld,1991-03-27,9999-01-01,1954-06-19
460749,Uma,Taubenfeld,1986-03-27,1991-03-27,1954-06-19
460750,Tadahiko,Narahari,1999-06-05,9999-01-01,1952-09-11
460750,Tadahiko,Narahari,1991-06-05,1999-06-05,1952-09-11
460755,Werner,McClurg,1989-12-05,1997-12-05,1952-11-10
460755,Werner,McClurg,1997-12-05,9999-01-01,1952-11-10
460766,Jaewon,Encarnacion,1986-11-19,1991-11-19,1952-12-09
460766,Jaewon,Encarnacion,1991-11-19,9999-01-01,1952-12-09
460811,Basem,Rettelbach,1989-10-19,1997-10-19,1952-05-27
460811,Basem,Rettelbach,1997-10-19,9999-01-01,1952-05-27
460814,Sadegh,Birnbaum,1991-09-22,9999-01-01,1952-09-27
460814,Sadegh,Birnbaum,1985-09-22,1991-09-22,1952-09-27
460817,Ewing,Worfolk,1986-08-27,1992-08-26,1953-11-03
460817,Ewing,Worfolk,1992-08-26,9999-01-01,1953-11-03
460825,Minghong,Molenaar,1987-02-17,9999-01-01,1953-09-08
460851,Uzi,Anily,2002-04-28,9999-01-01,1952-04-09
460851,Uzi,Anily,1995-04-28,2002-04-28,1952-04-09
460853,Guther,Stasinski,1986-02-18,1995-02-18,1952-09-23
460853,Guther,Stasinski,1995-02-18,9999-01-01,1952-09-23
460854,Minghong,Pelc,1999-12-20,9999-01-01,1954-10-18
460859,Duke,Sadowsky,1998-03-13,9999-01-01,1954-03-07
460871,Stein,Kilgore,1995-10-20,9999-01-01,1955-03-10
460876,Vidar,Aingworth,1992-03-04,1999-03-05,1952-08-31
460876,Vidar,Aingworth,1999-03-05,9999-01-01,1952-08-31
460891,Emran,Zultner,1999-05-05,9999-01-01,1953-07-03
460894,Hideyuki,Suppi,1986-05-15,9999-01-01,1954-11-15
460897,Fei,Krohn,1998-01-22,9999-01-01,1952-11-28
460902,Nimmagadda,Aamodt,1997-08-15,9999-01-01,1953-08-30
460913,Kwangho,Baer,1986-12-28,9999-01-01,1952-06-07
460918,Noritoshi,McClure,1992-04-01,9999-01-01,1954-10-04
460918,Noritoshi,McClure,1985-04-01,1992-04-01,1954-10-04
460938,Foong,Koblitz,1995-11-12,9999-01-01,1955-03-30
460938,Foong,Koblitz,1988-11-11,1995-11-12,1955-03-30
460951,Diederik,Worfolk,1996-03-20,9999-01-01,1955-05-22
460956,Gad,Vieri,1999-12-21,9999-01-01,1954-10-19
460972,Sadun,Ritcey,1985-10-17,1994-10-17,1952-09-29
460972,Sadun,Ritcey,1994-10-17,9999-01-01,1952-09-29
460978,Tse,Coors,1985-04-15,9999-01-01,1955-05-14
460987,Visit,Smeets,1994-05-09,9999-01-01,1953-10-19
460987,Visit,Smeets,1987-05-09,1994-05-09,1953-10-19
460995,Heather,Borovoy,1993-01-28,9999-01-01,1954-02-12
461000,Goncalo,Plesums,1996-11-11,9999-01-01,1953-10-04
461000,Goncalo,Plesums,1988-11-11,1996-11-11,1953-10-04
461002,Greger,Maksimenko,1987-12-26,1993-12-25,1955-04-14
461002,Greger,Maksimenko,1993-12-25,9999-01-01,1955-04-14
461005,Vugranam,Zaccaria,1996-07-11,9999-01-01,1953-04-11
461006,Stafford,Petereit,1991-05-23,9999-01-01,1955-06-03
461022,Munehiko,Krichel,1993-05-30,1998-05-30,1952-02-26
461022,Munehiko,Krichel,1998-05-30,9999-01-01,1952-02-26
461022,Munehiko,Krichel,1988-05-30,1993-05-30,1952-02-26
461027,Raimond,Acton,1999-03-12,9999-01-01,1952-06-19
461027,Raimond,Acton,1987-03-13,1993-03-12,1952-06-19
461027,Raimond,Acton,1993-03-12,1999-03-12,1952-06-19
461054,Slavian,Delgrange,1985-03-30,1991-03-30,1955-12-27
461054,Slavian,Delgrange,1991-03-30,9999-01-01,1955-12-27
461061,Van,Awdeh,1991-03-06,9999-01-01,1954-01-15
461061,Van,Awdeh,1986-03-06,1991-03-06,1954-01-15
461062,Ennio,Eterovic,1995-12-16,9999-01-01,1955-10-01
461062,Ennio,Eterovic,1986-12-16,1995-12-16,1955-10-01
461066,Sanjeeva,Osgood,1987-07-29,9999-01-01,1953-08-10
461082,Chikako,Kossowski,1994-02-12,9999-01-01,1954-11-01
461082,Chikako,Kossowski,1985-02-12,1994-02-12,1954-11-01
461091,Faiza,Marciano,1999-08-07,9999-01-01,1955-02-25
461094,Sumant,Cardazo,1999-03-10,9999-01-01,1954-04-30
461096,Alper,Zockler,1987-04-20,1994-04-20,1953-03-14
461096,Alper,Zockler,1994-04-20,2001-04-20,1953-03-14
461096,Alper,Zockler,2001-04-20,9999-01-01,1953-03-14
461102,Zengping,Bhattacharjee,1988-08-02,1996-08-02,1954-02-25
461102,Zengping,Bhattacharjee,1996-08-02,9999-01-01,1954-02-25
461118,Itzchak,Kaiser,1991-03-20,2000-03-19,1955-08-17
461118,Itzchak,Kaiser,2000-03-19,9999-01-01,1955-08-17
461123,Jongsuk,Maraist,1998-10-26,9999-01-01,1955-06-16
461123,Jongsuk,Maraist,1990-10-27,1998-10-26,1955-06-16
461131,Sachar,Liedekerke,1986-12-29,1994-12-29,1955-02-25
461131,Sachar,Liedekerke,1994-12-29,9999-01-01,1955-02-25
461140,Khun,Ramsay,1985-11-02,9999-01-01,1952-08-31
461145,Filipp,Selenyi,1993-04-02,9999-01-01,1955-11-18
461145,Filipp,Selenyi,1985-04-02,1993-04-02,1955-11-18
461157,Fai,Kaiser,1992-01-14,9999-01-01,1955-05-10
461157,Fai,Kaiser,1986-01-14,1992-01-14,1955-05-10
461170,Yuichiro,Kusakabe,1990-05-05,1996-05-04,1953-02-03
461170,Yuichiro,Kusakabe,1996-05-04,9999-01-01,1953-02-03
461178,Masasuke,Verhoeff,1997-01-03,9999-01-01,1952-12-22
461178,Masasuke,Verhoeff,1988-01-04,1997-01-03,1952-12-22
461185,Kerryn,Mungall,1995-12-20,9999-01-01,1952-09-21
461185,Kerryn,Mungall,1987-12-20,1995-12-20,1952-09-21
461210,Kish,Chleq,1993-03-05,2001-03-05,1952-08-28
461210,Kish,Chleq,2001-03-05,9999-01-01,1952-08-28
461212,KayLiang,Bultermann,1987-06-29,1996-06-28,1952-09-26
461212,KayLiang,Bultermann,1996-06-28,9999-01-01,1952-09-26
461219,Martina,Ushiama,1994-08-06,9999-01-01,1953-10-03
461225,Insup,Birrer,1990-06-28,9999-01-01,1954-12-19
461225,Insup,Birrer,1985-06-28,1990-06-28,1954-12-19
461264,Anwar,Conte,1988-09-13,1996-09-13,1953-02-03
461264,Anwar,Conte,1996-09-13,9999-01-01,1953-02-03
461271,Constantijn,Erva,1995-06-16,9999-01-01,1952-07-23
461271,Constantijn,Erva,1986-06-16,1995-06-16,1952-07-23
461295,Insup,Bierman,1985-10-04,9999-01-01,1954-05-14
461303,Badri,Simmen,1988-06-30,1994-06-30,1955-12-07
461303,Badri,Simmen,1994-06-30,9999-01-01,1955-12-07
461309,Nahum,Zaumen,1998-08-27,9999-01-01,1952-11-17
461317,Leni,Chartres,1987-07-28,9999-01-01,1955-12-04
461318,Fatemeh,Aamodt,1995-05-07,9999-01-01,1955-04-14
461318,Fatemeh,Aamodt,1986-05-07,1995-05-07,1955-04-14
461319,Kenton,Rotem,1996-01-15,9999-01-01,1954-07-06
461328,Mohit,McAffer,1991-12-30,9999-01-01,1952-08-07
461328,Mohit,McAffer,1986-12-30,1991-12-30,1952-08-07
461347,Hisao,Chepyzhov,1987-07-22,1995-07-22,1954-01-11
461347,Hisao,Chepyzhov,1995-07-22,9999-01-01,1954-01-11
461358,Bernice,Boguraev,1986-03-20,1995-03-20,1952-10-07
461358,Bernice,Boguraev,1995-03-20,9999-01-01,1952-10-07
461364,Vasilii,Huttel,1989-05-13,1995-05-13,1953-07-29
461364,Vasilii,Huttel,1995-05-13,9999-01-01,1953-07-29
461373,Yonghoan,Collette,1992-06-20,1999-06-21,1955-11-14
461373,Yonghoan,Collette,1985-06-20,1992-06-20,1955-11-14
461373,Yonghoan,Collette,1999-06-21,9999-01-01,1955-11-14
461378,Akemi,Schaft,1985-12-21,1994-12-21,1954-12-21
461378,Akemi,Schaft,1994-12-21,9999-01-01,1954-12-21
461417,Jianhui,Cromarty,1990-03-01,9999-01-01,1955-11-19
461422,Tesuro,Schach,1993-12-12,9999-01-01,1955-06-01
461422,Tesuro,Schach,1985-12-12,1993-12-12,1955-06-01
461452,Oksana,Tiemann,1985-02-09,1991-02-09,1953-10-05
461452,Oksana,Tiemann,1991-02-09,9999-01-01,1953-10-05
461472,Barry,Kawashimo,1987-05-09,1992-05-08,1953-01-06
461472,Barry,Kawashimo,1992-05-08,9999-01-01,1953-01-06
461474,King,Hammerschmidt,1996-06-16,9999-01-01,1955-03-15
461474,King,Hammerschmidt,1990-06-17,1996-06-16,1955-03-15
461480,Guttorm,Trystram,1985-12-29,1992-12-29,1952-07-24
461480,Guttorm,Trystram,1992-12-29,9999-01-01,1952-07-24
461485,Vivian,Angot,1987-04-23,9999-01-01,1955-08-12
461531,Kenton,Speek,1996-08-11,9999-01-01,1953-02-18
461535,Apostol,Suwa,1996-05-17,9999-01-01,1955-05-13
461535,Apostol,Suwa,1989-05-17,1996-05-17,1955-05-13
461545,Mooi,Highland,1998-12-09,9999-01-01,1955-08-04
461556,Gina,Shokrollahi,1992-05-01,1999-05-02,1952-06-04
461556,Gina,Shokrollahi,1999-05-02,9999-01-01,1952-06-04
461566,Tamiya,Sessa,1992-04-01,9999-01-01,1955-08-15
461566,Tamiya,Sessa,1985-04-01,1992-04-01,1955-08-15
461573,Sachar,Zedlitz,1986-07-13,1993-07-13,1952-03-27
461573,Sachar,Zedlitz,1993-07-13,9999-01-01,1952-03-27
461582,Golgen,Mapelli,1996-08-27,9999-01-01,1954-08-04
461582,Golgen,Mapelli,1988-08-27,1996-08-27,1954-08-04
461605,Tesuya,Garnham,1988-09-03,9999-01-01,1952-07-01
461608,Matk,Brendel,1995-02-03,2002-02-03,1955-11-25
461608,Matk,Brendel,2002-02-03,9999-01-01,1955-11-25
461615,Flemming,Borovoy,1985-03-30,9999-01-01,1953-07-16
461625,Margareta,Bael,1995-04-04,9999-01-01,1955-09-30
461625,Margareta,Bael,1989-04-04,1995-04-04,1955-09-30
461638,Gad,Hettesheimer,1986-03-03,9999-01-01,1953-07-27
461640,Krassimir,Auyong,1988-10-26,1996-10-26,1955-06-21
461640,Krassimir,Auyong,1996-10-26,9999-01-01,1955-06-21
461654,Douadi,Kropp,1999-10-24,9999-01-01,1954-10-26
461672,Adib,Cardazo,2000-09-04,9999-01-01,1954-08-16
461672,Adib,Cardazo,1992-09-04,2000-09-04,1954-08-16
461691,Gadiel,Lichtman,1996-02-22,9999-01-01,1954-10-04
461693,Fusako,Cappello,1990-09-07,1999-09-07,1952-10-14
461693,Fusako,Cappello,1999-09-07,9999-01-01,1952-10-14
461694,Arup,Dratva,1986-01-16,9999-01-01,1954-03-13
461704,Akhilish,Bultermann,1987-04-30,9999-01-01,1953-10-15
461711,Evgueni,Dulay,1985-04-17,1990-04-17,1955-11-11
461711,Evgueni,Dulay,1995-04-17,9999-01-01,1955-11-11
461711,Evgueni,Dulay,1990-04-17,1995-04-17,1955-11-11
461718,Florina,Gruenwald,1995-07-07,9999-01-01,1955-03-19
461721,Dinah,Schiper,1988-01-29,1993-01-28,1953-10-06
461721,Dinah,Schiper,1993-01-28,9999-01-01,1953-10-06
461751,Billie,Terlouw,1997-01-03,9999-01-01,1953-02-02
461757,Hailing,Isaac,1990-04-02,9999-01-01,1952-07-10
461757,Hailing,Isaac,1985-04-02,1990-04-02,1952-07-10
461758,Niclas,Weiland,1998-05-12,9999-01-01,1954-03-22
461762,Yechiam,Speer,1995-02-24,9999-01-01,1955-12-04
461763,Arunachalam,Marsiglia,1992-03-04,9999-01-01,1954-04-29
461763,Arunachalam,Marsiglia,1985-03-04,1992-03-04,1954-04-29
461768,Geoffry,Breugel,1985-08-20,1994-08-20,1953-07-28
461768,Geoffry,Breugel,1994-08-20,9999-01-01,1953-07-28
461769,Bodo,Birge,1992-06-07,1997-06-07,1952-10-07
461769,Bodo,Birge,1997-06-07,9999-01-01,1952-10-07
461776,Bernt,Improta,1996-09-02,9999-01-01,1954-05-15
461803,Charmane,Radwan,1986-01-14,9999-01-01,1955-02-22
461807,Shan,Rossi,1994-05-16,9999-01-01,1954-03-05
461807,Shan,Rossi,1985-05-16,1994-05-16,1954-03-05
461808,Malu,Radivojevic,2001-06-28,9999-01-01,1952-06-29
461808,Malu,Radivojevic,1995-06-29,2001-06-28,1952-06-29
461812,Kristine,Kaiser,1985-02-28,1990-02-28,1955-06-13
461812,Kristine,Kaiser,1990-02-28,9999-01-01,1955-06-13
461818,Serap,Rosen,1985-10-28,9999-01-01,1954-12-26
461820,Lansing,Prenel,1987-12-15,9999-01-01,1952-11-05
461833,Shuho,Rosar,1994-10-26,9999-01-01,1952-03-20
461833,Shuho,Rosar,1988-10-26,1994-10-26,1952-03-20
461835,Serenella,Pell,2000-04-18,9999-01-01,1953-01-23
461835,Serenella,Pell,1993-04-18,2000-04-18,1953-01-23
461848,Randi,Lemarechal,1994-07-14,2000-07-13,1954-06-10
461848,Randi,Lemarechal,2000-07-13,9999-01-01,1954-06-10
461860,Chaosheng,Syrotiuk,1987-05-07,1996-05-06,1953-04-13
461860,Chaosheng,Syrotiuk,1996-05-06,9999-01-01,1953-04-13
461861,Aron,Marsiglia,1993-06-08,9999-01-01,1953-07-02
461876,Golgen,Hebden,2000-06-28,9999-01-01,1953-10-10
461876,Golgen,Hebden,1992-06-28,2000-06-28,1953-10-10
461877,Kousuke,Pepe,1986-01-21,9999-01-01,1952-08-14
461885,Sreenivas,Gluchowski,1997-01-09,9999-01-01,1954-10-22
461885,Sreenivas,Gluchowski,1992-01-10,1997-01-09,1954-10-22
461891,Ranan,Stranks,1986-07-25,9999-01-01,1955-12-21
461903,Hironoby,Puppe,1988-01-10,9999-01-01,1952-03-29
461907,Van,Negoita,1993-11-28,9999-01-01,1954-05-01
461907,Van,Negoita,1987-11-29,1993-11-28,1954-05-01
461909,Jagoda,Porotnikoff,1994-07-16,9999-01-01,1955-08-03
461909,Jagoda,Porotnikoff,1987-07-16,1994-07-16,1955-08-03
461912,Ugo,Kowalchuk,1989-12-07,9999-01-01,1952-02-05
461915,Alejandro,Sambasivam,1987-12-10,1995-12-10,1952-02-19
461915,Alejandro,Sambasivam,1995-12-10,9999-01-01,1952-02-19
461928,Gopalakrishnan,Wolniewicz,1993-09-08,9999-01-01,1953-08-05
461928,Gopalakrishnan,Wolniewicz,1987-09-09,1993-09-08,1953-08-05
461936,Akeno,Nishimukai,1999-03-14,9999-01-01,1952-04-10
461936,Akeno,Nishimukai,1987-03-15,1993-03-14,1952-04-10
461936,Akeno,Nishimukai,1993-03-14,1999-03-14,1952-04-10
461949,Duro,Laurillard,1986-08-23,1991-08-23,1954-06-30
461949,Duro,Laurillard,1991-08-23,9999-01-01,1954-06-30
461950,Hidefumi,Streng,1990-06-02,9999-01-01,1952-04-21
461956,Hitomi,Zuberek,1994-03-25,9999-01-01,1954-07-12
461956,Hitomi,Zuberek,1985-03-25,1994-03-25,1954-07-12
461957,Harjit,Biran,1991-05-29,9999-01-01,1953-05-20
461957,Harjit,Biran,1986-05-29,1991-05-29,1953-05-20
461958,Mohit,Slobodova,1993-05-17,9999-01-01,1954-04-08
461958,Mohit,Slobodova,1987-05-18,1993-05-17,1954-04-08
461960,Remko,Ramsay,1997-08-01,2002-08-01,1952-09-24
461960,Remko,Ramsay,2002-08-01,9999-01-01,1952-09-24
461964,Ennio,Lund,1987-02-03,1994-02-03,1954-07-06
461964,Ennio,Lund,1994-02-03,9999-01-01,1954-07-06
461976,Berry,Papadias,1985-02-16,1994-02-16,1953-09-20
461976,Berry,Papadias,1994-02-16,9999-01-01,1953-09-20
461979,Fayez,Mandelberg,1999-02-06,9999-01-01,1953-04-26
461990,Jacopo,Norsworthy,1997-06-07,9999-01-01,1952-05-07
461997,Fumitake,Hempstead,1989-01-24,1996-01-25,1953-03-15
461997,Fumitake,Hempstead,1996-01-25,9999-01-01,1953-03-15
462004,Ymte,Snyers,1986-09-22,1991-09-22,1954-04-04
462004,Ymte,Snyers,1991-09-22,9999-01-01,1954-04-04
462016,Taiji,Danner,1998-02-09,9999-01-01,1952-09-13
462017,Cheong,Cronau,1995-04-24,9999-01-01,1952-09-19
462017,Cheong,Cronau,1986-04-24,1995-04-24,1952-09-19
462028,Rasiah,Angot,1986-02-08,1992-02-08,1955-10-27
462028,Rasiah,Angot,1992-02-08,9999-01-01,1955-10-27
462034,Geoffry,Lund,1991-07-13,9999-01-01,1952-05-11
462034,Geoffry,Lund,1985-07-13,1991-07-13,1952-05-11
462035,Mohammed,Egerstedt,1993-11-13,9999-01-01,1953-09-09
462035,Mohammed,Egerstedt,1988-11-13,1993-11-13,1953-09-09
462036,Bojan,Hasenauer,2000-04-10,9999-01-01,1955-08-01
