emp_no,first_name,last_name,to_date,salary
54584,Fusako,Plotkin,9999-01-01,52860
106003,Przemyslawa,Kemmerer,9999-01-01,70147
235512,Bodh,Ranka,9999-01-01,40000
469307,Koldo,Serna,2001-10-09,57135
20666,Shushma,Linares,9999-01-01,40000
76749,Luise,Raoux,9999-01-01,52584
222242,Michaela,Baer,9999-01-01,44636
485926,Hilari,Beausoleil,9999-01-01,40000
58475,Angel,Chaudhury,9999-01-01,40000
101331,Tsz,Hagimont,9999-01-01,51344
436883,Sergi,Ratnaker,2002-04-18,40000
469058,Byong,Brender,9999-01-01,51499
296911,Yefim,Heinisuo,9999-01-01,40000
422042,Domenick,Roisin,9999-01-01,67383
457387,Nikolaus,Redmiles,9999-01-01,100983
208479,Teiji,Chinal,9999-01-01,40000
55848,Anneli,Ozeri,9999-01-01,46950
270259,Christoper,Onuegbe,9999-01-01,57329
98745,Zhanqiu,Kitsuregawa,1996-04-04,61252
77039,Susanta,Walston,9999-01-01,40000
485932,Chenye,Gilg,9999-01-01,40000
68004,Mohd,Improta,1988-11-30,45184
440010,King,Lamma,9999-01-01,40000
90329,Palash,Renear,9999-01-01,77178
92533,Martine,Eastman,9999-01-01,40000
281606,Lakshmi,Farris,9999-01-01,60399
410990,Jayesh,Mahnke,9999-01-01,46232
11275,Hitomi,Eppinger,9999-01-01,58382
290995,Siddarth,Bugrara,9999-01-01,57732
474990,Ewing,Fioravanti,9999-01-01,46668
425337,Taiji,Kusakabe,9999-01-01,50240
67476,Gino,Kilgour,9999-01-01,40000
497621,Brewster,Swick,9999-01-01,40000
43044,Masako,Gustavson,2000-07-27,58333
71842,Bluma,Cummings,9999-01-01,68393
403303,Mansur,Feldhoffer,1986-12-08,40000
65858,Martins,Awdeh,9999-01-01,40189
432426,Achilleas,Szemeredi,9999-01-01,62465
402067,Franziska,Serna,9999-01-01,40000
490967,Siamak,Rahier,9999-01-01,40000
448894,Rildo,Kugler,9999-01-01,48323
282023,Piyush,Trogemann,1990-05-17,40000
410285,Shir,Whittlesey,2000-06-05,84500
48129,Froduald,Standera,9999-01-01,40000
65752,Pasqua,Schreiter,9999-01-01,43286
42471,Susanna,Molenaar,9999-01-01,40000
491304,Felicidad,Lamba,1992-02-02,68138
29822,Prodip,Sifakis,1995-09-06,95987
244607,Manton,Fetvedt,9999-01-01,40000
11513,Otmar,Mahnke,9999-01-01,82525
467889,Chenyi,Sichman,9999-01-01,83408
17925,Adamantios,Baezner,9999-01-01,47958
95231,Yunming,Shihab,1997-08-05,53096
244395,Oldrich,McConalogue,9999-01-01,59806
12596,Breannda,Roisin,9999-01-01,40000
290946,Abdelghani,Reutenauer,9999-01-01,72590
261644,Stafford,Codenie,1993-09-14,40000
274689,Youssef,Kisuki,1999-11-27,40000
225552,Sariel,Lalonde,9999-01-01,48598
489560,Soenke,Vesel,9999-01-01,40000
99340,Masaru,Selvestrel,1987-10-16,40000
475489,Fusako,Yurek,1997-03-18,48756
250842,Gou,Schiper,1996-07-21,64003
212346,Arve,Akaboshi,9999-01-01,40000
83557,Elvis,Candan,9999-01-01,45581
33029,Claude,Cherinka,1987-04-26,41358
481527,Marco,Mahmud,1989-10-15,40000
232561,Elliott,Lamparter,1998-10-12,61220
421485,Manibrata,Skrikant,1986-10-11,46220
41581,Vitali,Azumi,9999-01-01,40000
462470,Satyanarayana,Worfolk,2002-04-11,50319
253595,Tru,Restivo,1988-01-10,40000
13680,Denny,Speer,9999-01-01,46968
486283,Demin,Berstel,9999-01-01,55546
217642,Nectarios,Lieberherr,9999-01-01,45507
85242,Kirk,Ernst,9999-01-01,40000
82553,Barry,Georgakopoulos,9999-01-01,59256
466076,Shahaf,Vitiello,9999-01-01,42834
408914,Ennio,Delgrande,9999-01-01,61751
418855,Piyawadee,Granlund,9999-01-01,73012
31227,Aluzio,McConalogue,9999-01-01,40000
203839,Berthier,Hagimont,9999-01-01,60338
32118,Serenella,Litvinov,9999-01-01,40000
201126,Jaewoo,Kitsuregawa,9999-01-01,59330
201346,Bouchung,Orlowska,9999-01-01,40000
29519,Theirry,Bahr,9999-01-01,55816
407766,Yoshinari,Schmittgen,9999-01-01,67315
236720,Moty,Savasere,2001-01-25,40000
481350,Ioana,Crabtree,9999-01-01,59727
100914,Erzsebet,Shackell,9999-01-01,42899
37735,Magy,Larfeldt,9999-01-01,40000
455734,Boutros,Chachaty,9999-01-01,46195
80479,Sanjay,Kragelund,9999-01-01,40000
427724,Steve,Khalid,9999-01-01,44987
245829,Valter,McConalogue,9999-01-01,40000
50322,Perla,Larfeldt,9999-01-01,40000
445132,Yinlin,Bisiani,9999-01-01,50635
403586,Toshimi,Hoogerwoord,2001-01-25,84216
18448,Rosine,Bazelow,9999-01-01,44353
229649,DAIDA,Montresor,2001-06-18,40000
410758,Yoshimitsu,Snyers,9999-01-01,40000
60769,Heping,Litzler,1998-01-26,68855
80550,Candida,Cullers,9999-01-01,45292
492091,Werner,Coombs,9999-01-01,48967
84062,Shuichi,Comyn,9999-01-01,51602
479396,Mohammad,Blokdijk,9999-01-01,40000
234703,Deborah,Levasseur,9999-01-01,58316
18769,Kirk,Luit,1991-02-19,46459
217753,Maria,Birge,9999-01-01,42519
444663,Sedat,Snedden,2002-07-20,47545
480849,Leon,Perz,1996-11-04,47055
285829,Jeanne,Henders,9999-01-01,95621
85230,Gal,Demke,9999-01-01,62272
103366,Alain,Suermann,1999-01-06,60314
38226,Manu,Rodiger,9999-01-01,40000
77469,Constantino,Lanzelotte,9999-01-01,49891
494853,Yechiam,Lunt,9999-01-01,72948
243805,Ramzi,Vecchi,9999-01-01,40000
102778,Bernice,Mitchem,9999-01-01,49949
88803,Bikash,Zambonelli,9999-01-01,73382
223006,Nalini,Srimani,1991-02-10,40000
482127,Georgy,Pena,9999-01-01,40000
108363,Aloke,Luef,9999-01-01,59999
78622,Rosita,Chepyzhov,9999-01-01,40000
484916,Maren,Hofstetter,9999-01-01,40000
436438,Stevo,Gecseg,1994-01-05,57067
59113,Lillian,Debuse,9999-01-01,75391
475348,Kazunori,Merkl,9999-01-01,56863
241928,Valery,Norsworthy,9999-01-01,69978
426781,Reinhard,Setiz,9999-01-01,45220
31394,Martial,Lieberherr,9999-01-01,60196
238891,Nitsan,Sudkamp,9999-01-01,40000
295118,Navin,Redmiles,9999-01-01,78022
415375,Xinyu,Sgarro,9999-01-01,79544
100331,Leon,Tiemann,2000-10-01,40000
493276,Keiichiro,Zirintsis,1995-03-21,46193
293353,Zhanqiu,Barreiro,9999-01-01,63274
429423,Mabhin,Servi,1995-12-06,45153
483429,Marco,Vural,9999-01-01,40000
420669,Alenka,Nollmann,9999-01-01,46410
268015,Rajmohan,Waterhouse,9999-01-01,40000
39047,Angel,Dichev,1992-01-05,48655
56168,Kazuyasu,Fontet,1992-05-10,65027
452286,Vojin,Lichtman,9999-01-01,40000
58346,Ibibia,Lambe,9999-01-01,63599
478547,Thodoros,Ghalwash,1994-12-19,40000
101378,Reinhold,Monkewich,1994-07-04,52582
422447,Falguni,Peres,9999-01-01,46295
68199,Kwok,Litzkow,9999-01-01,69041
41265,Torsten,Poulakidas,1998-11-02,83775
240313,Sandeepan,Krupka,9999-01-01,48287
50607,Brendon,Felcyn,1993-12-18,40000
236178,Teiji,Vadhan,1996-06-18,41656
404449,Xiaoqiu,Schnelling,2002-04-15,45960
420532,Zdislav,Buchter,1997-05-13,40000
457597,Manton,Berstel,9999-01-01,40404
29810,Arne,Madeira,1994-06-14,56015
53546,Dietrich,Rodier,9999-01-01,40000
282783,Bojan,Terkki,2000-07-08,62638
453533,Sariel,Hockney,1988-03-20,56544
49795,Marsha,Vitiello,9999-01-01,54147
223196,Paloma,Sidhu,9999-01-01,72254
91080,Parviz,Skogmar,9999-01-01,75195
274925,Sadun,Meriste,9999-01-01,40000
50257,Shigeichiro,Pezzoli,9999-01-01,67150
35110,Reinhold,Speckmann,9999-01-01,48028
208073,Kerryn,Yurek,9999-01-01,40000
276766,Mircea,Axelband,2000-11-20,53978
400416,Mototsugu,Mondadori,9999-01-01,76970
36754,Fumiko,Negoita,9999-01-01,40000
73225,Mana,Swick,9999-01-01,44581
28414,Juichirou,Azadmanesh,9999-01-01,40000
59916,Anneli,Smeets,9999-01-01,40000
423592,Chenxi,Azuma,9999-01-01,79571
218580,Kwee,Speek,9999-01-01,40000
437592,Yongdong,Demir,1994-06-13,40000
291071,Emran,Vendrig,9999-01-01,40000
102766,Guiseppe,Dechter,9999-01-01,40000
498163,Rosita,Waschkowski,9999-01-01,48217
29191,Ayakannu,Krogh,9999-01-01,46650
62098,Breannda,Sommer,9999-01-01,59196
476008,Uriel,Puoti,9999-01-01,50511
256408,Ortrud,Pollacia,9999-01-01,40000
226574,Hatem,Coors,9999-01-01,40772
216440,Arve,Miyakawa,1997-11-04,40000
57511,Weidon,Crabtree,1994-04-28,83435
61738,Martien,Zhiwei,9999-01-01,40000
276409,Mingsen,Cools,9999-01-01,54757
414380,Zhonghua,Raoux,1992-12-18,46213
402136,Hugh,Straney,9999-01-01,49803
83126,Marla,Khamsi,1997-08-19,40000
249904,Kazuhiro,Asmuth,1995-09-05,40584
43108,Nevin,Perz,9999-01-01,67152
46866,Sangeeta,Garnham,9999-01-01,76163
424734,Zhensheng,Babb,1990-12-12,56812
41251,Arne,Glinert,9999-01-01,94297
100556,Sachem,Kaiserswerth,1999-12-17,40000
469167,Feiyu,Krichel,1998-12-04,40000
225313,Luisa,Eiron,9999-01-01,40000
56439,Sangeeta,Henders,9999-01-01,40267
66668,Achilleas,Reeken,9999-01-01,40000
466935,Ymte,Kaiserswerth,1999-05-25,40000
38844,Marsal,Merle,9999-01-01,64140
493903,Takahiro,Kornyak,9999-01-01,56090
471271,Domenico,Kushnir,9999-01-01,47736
201956,Kazuhito,Biron,9999-01-01,47312
272520,Shigehito,Gomatam,9999-01-01,40000
43045,Howell,Birke,9999-01-01,55441
482823,Henk,Sidhu,9999-01-01,40000
215733,Falguni,Krybus,1996-09-05,40000
109748,Dayanand,Suessmith,9999-01-01,47780
405072,Remmert,Schlenzig,9999-01-01,56146
15196,Souichi,Duclos,9999-01-01,55824
214085,Saeed,Baaz,1990-09-03,91386
486103,Snehasis,Dalphin,1995-08-07,60268
78444,Rafols,Peot,9999-01-01,40000
49594,Morris,Eiron,9999-01-01,40000
463548,Chinho,Huhdanpaa,9999-01-01,40000
230550,Jessie,Vitiello,1997-02-05,46472
469918,Tsz,Zongker,9999-01-01,75157
458139,Stabislas,Vidal,2002-05-14,40159
223514,Arra,Alvarado,1994-04-09,72903
15943,Yakkov,Demke,2000-12-16,40000
269534,Kwok,Trogemann,1996-02-06,66926
452675,Leszek,Lemarechal,9999-01-01,48685
90913,Xiahua,Levergood,9999-01-01,49708
64177,Kerhong,Angot,1997-03-05,40000
242348,Falguni,Puoti,9999-01-01,40000
295573,Macha,Ramsay,9999-01-01,46220
240160,Abdelghani,Clouatre,9999-01-01,43851
39756,Dmitri,Litecky,9999-01-01,77527
47282,Mihalis,Herath,9999-01-01,40000
52867,Yishay,Lindenbaum,9999-01-01,77395
490875,Kwun,Peyn,9999-01-01,77073
429659,Jongsuk,Francisci,9999-01-01,44515
262047,Aksel,Thibadeau,9999-01-01,67633
77466,Takahiro,Matzel,9999-01-01,45764
203619,Shaibal,Awdeh,9999-01-01,40000
242546,Chuanyi,Kakkar,9999-01-01,52225
208746,Hatsukazu,Schaaf,9999-01-01,50597
490140,Dmitri,Pramanik,1987-08-18,49709
456158,Jungsoon,Takanami,9999-01-01,40000
66477,Christfried,Borstler,9999-01-01,54869
61021,Shahab,Baar,9999-01-01,50862
486830,Marsal,Unni,1999-09-23,54413
292978,Masali,Luiz,9999-01-01,40939
456415,Dinkar,Tagansky,9999-01-01,48406
235884,Berry,Ishibashi,9999-01-01,44759
269929,Lijia,Clemencon,9999-01-01,55739
448598,Xudong,Morrin,1988-02-04,50113
483240,Urs,Ruemmler,9999-01-01,84367
472295,Sastry,Molberg,1997-09-01,95320
203645,Tadahiro,Syang,9999-01-01,51864
248765,Vidar,Schaft,1989-10-08,46066
297024,Lakshmi,Pews,9999-01-01,40000
78321,Van,Monkewich,9999-01-01,40000
408967,Prasadram,Gomatam,9999-01-01,40000
51573,Marl,Merlo,1991-06-09,80864
418145,Rafael,Sommer,1987-12-25,40000
252260,Clyde,Munos,9999-01-01,40000
449028,Xuedong,Bhattacharjee,9999-01-01,40000
284532,KayLiang,Dratva,2001-01-02,40000
15600,Mack,Perna,9999-01-01,40000
69647,Deborah,Pileggi,2000-05-23,64210
91541,Slavian,McFarlin,9999-01-01,40000
65958,Heon,Bierman,9999-01-01,60448
12697,Uri,Brizzi,9999-01-01,40000
80655,Shichao,Flowers,1993-06-29,66583
228564,Mohammad,Yoshimura,1988-03-25,49697
475654,Fumiyo,Tibblin,9999-01-01,40000
273398,Masamitsu,Bolsens,9999-01-01,40000
402606,Goh,Ozeri,9999-01-01,40000
43038,Chaoyi,Nooteboom,1996-12-12,87342
449111,Syozo,Scharstein,9999-01-01,40000
471975,Otilia,Zschoche,9999-01-01,49784
297620,Alexius,Lubachevsky,1990-10-21,70590
33512,Raimond,Biran,9999-01-01,46848
218654,Bedrich,Srimani,1990-09-06,100759
80937,Chikako,Jiang,1989-03-08,105373
413755,Serap,Munke,2002-05-02,40000
291010,Danae,Acton,1991-10-04,40000
279412,Kensyu,Erde,1997-12-30,40000
234317,Willard,Calkin,9999-01-01,40000
277973,Parviz,Morton,9999-01-01,40000
87480,Geoff,Mitzlaff,9999-01-01,67906
227212,Premsyl,Hartvigsen,9999-01-01,51102
432804,Bluma,McDermid,9999-01-01,65010
458597,Valeri,Feldmann,9999-01-01,58981
436156,Nectarios,Benaini,9999-01-01,60657
38270,Nirmal,Hiyoshi,9999-01-01,50671
250257,Sachio,Huttel,9999-01-01,40000
402486,Krassimir,Scharstein,9999-01-01,62856
473357,Weidon,Auyong,9999-01-01,66182
465311,Mitchel,Lenart,9999-01-01,40000
21663,Eberhardt,Serra,9999-01-01,40000
36918,Howell,Shimshoni,1991-09-12,50538
286982,Aksel,Ranze,9999-01-01,86065
277019,Toshimi,Cherinka,1998-09-07,74244
424099,Kwangyoen,Strandh,9999-01-01,58275
499940,Yolla,Auria,9999-01-01,43417
292011,Christoph,Klassen,9999-01-01,40000
280574,Shih,Orlowska,9999-01-01,52427
272904,Seongbin,Basawa,1996-03-29,66270
18888,Sajjan,Stassinopoulos,9999-01-01,40562
426010,Utpal,Koblitz,9999-01-01,75107
275847,Fay,Streng,9999-01-01,40000
414847,Edwin,Kabayashi,9999-01-01,46319
431901,Shahid,Kandlur,1999-01-31,85808
27528,Martijn,Baranowski,1996-11-07,60021
265948,Weiru,Budinsky,9999-01-01,71092
77540,Tse,Werthner,9999-01-01,44796
293016,Magdalena,Kemmerer,9999-01-01,43881
246437,Michaela,Badache,1993-09-19,44705
471882,Chiradeep,Velasco,2002-04-08,40000
71847,Seshu,Kadhim,9999-01-01,82438
74202,Aamer,Schneeberger,9999-01-01,48172
36633,Yonghong,Lortz,1999-09-26,60193
49660,Oscar,Chinin,9999-01-01,40000
270810,Gonzalo,Braccini,9999-01-01,56560
254213,Magy,Tetzlaff,1993-06-13,63379
74151,Munehiro,Bahl,9999-01-01,76340
61711,Volkmar,Claffy,1997-09-19,42237
54746,Ramzi,Liesche,9999-01-01,80072
273878,Subhada,Cannard,1998-12-05,72720
276426,Christophe,Narahari,9999-01-01,62996
213387,Jacopo,England,9999-01-01,61176
96522,Lidong,Lorho,2002-04-04,40000
471764,Gao,Schaaf,9999-01-01,58180
58427,Guozhong,Frezza,9999-01-01,57577
79839,Khue,Bolotov,9999-01-01,45102
421326,Val,Covnot,9999-01-01,40000
36174,Saeko,Escriba,9999-01-01,68190
448766,Yinghua,Fabrizio,9999-01-01,73719
109496,Mariusz,Esposito,1997-04-13,61761
108007,Aimee,Smeets,1997-11-26,51906
13801,Shih,Mayerwieser,1999-06-25,64182
480584,Bernardo,Lichtman,9999-01-01,78822
210545,Vincent,Waymire,9999-01-01,40000
64111,Godehard,Sherertz,9999-01-01,40000
427018,Rosine,Cesareni,9999-01-01,40000
243270,Zongyan,Ruemmler,1992-04-09,46095
55933,Kristin,Kirkerud,9999-01-01,69722
58197,Sahrah,Suri,9999-01-01,51526
290883,Rosalyn,Melski,9999-01-01,40000
458297,Youssef,Ranst,9999-01-01,40000
449577,Serap,Brobst,2001-09-29,63405
289445,Bedir,Shackel,1999-03-12,40000
227303,Rosalie,Mondadori,9999-01-01,40745
448777,Perla,Driscoll,1987-05-03,40000
71528,Marjo,Deverell,2001-08-19,48609
213997,Kerhong,Lambe,9999-01-01,47515
19971,Muneo,Lanteri,1994-02-24,40000
213966,Mayumi,Schade,9999-01-01,40000
26508,Divier,Sambasivam,1993-06-04,74639
426425,Weidon,Sidou,1993-05-10,62946
268294,Weiye,Ressouche,9999-01-01,42355
440463,Rosine,Percebois,2001-02-22,40000
423226,Tadahiro,Szmurlo,9999-01-01,42768
277621,Shin,Lorch,9999-01-01,40000
23843,Shin,Murtha,9999-01-01,77598
429469,Elgin,Kowalchuk,1999-09-24,60622
441269,Arne,Hempstead,9999-01-01,40000
298966,Renee,Honiden,9999-01-01,57866
105485,Magy,Danner,1986-10-30,40000
287233,Heping,Murthy,9999-01-01,51734
71879,Ipke,Silva,1994-02-28,68675
282329,Kazuhito,Lamba,9999-01-01,40000
216813,Atreye,Lorys,9999-01-01,40659
252463,Remmert,Lanteri,9999-01-01,47493
246639,Sergi,Schiettecatte,9999-01-01,43451
426346,Ranga,Petersohn,9999-01-01,64572
33184,Kazuhiro,Kaelbling,9999-01-01,72067
482268,Dekang,Waschkowski,2002-01-19,40000
228480,Marc,Gornas,9999-01-01,76171
100708,Yaghout,Pauthner,9999-01-01,46374
90778,Leucio,Kaiserswerth,9999-01-01,40000
247706,Goa,Sethi,9999-01-01,52775
424812,Martina,Taneja,9999-01-01,55666
224973,Steve,Gire,9999-01-01,40000
267103,Bernice,Figueira,1999-04-27,45031
415572,Elvia,Lampe,9999-01-01,40000
24862,Susumu,Muntz,9999-01-01,82129
430675,Shiv,Comellas,9999-01-01,40000
103255,Felicidad,Chinal,1999-07-20,65925
229444,Zeljko,Rijsenbrij,9999-01-01,72830
106133,Guadalupe,Heijenga,1990-11-27,62184
214892,Shim,Ducloy,9999-01-01,40000
221908,Wayne,Vieri,9999-01-01,40000
290616,Szabolcs,Ponthieu,2001-07-04,56601
97223,Zejun,Wuwongse,9999-01-01,40000
106463,Janalee,Poulakidas,1996-06-04,41222
81338,Xiaoqiang,Erol,9999-01-01,46208
295063,Fumino,Dulay,9999-01-01,40000
16404,Rafols,Rabehasaina,9999-01-01,45689
425864,Gro,Bellone,9999-01-01,53385
407807,Udi,Sanella,1990-05-09,41164
42469,Sham,Hiltgen,9999-01-01,40000
424724,Suebskul,Angelopoulos,9999-01-01,40000
201278,Aloys,Cherinka,1991-08-28,58097
449661,Bartek,Raney,9999-01-01,45837
445900,Zissis,Parfitt,2001-03-13,40000
92385,Nagui,Armand,9999-01-01,44386
73735,Gay,Eldridge,1998-05-30,56538
426437,Isamu,Lanphier,9999-01-01,40000
452626,Adas,Ertl,9999-01-01,40000
420242,Nalini,Hanratty,9999-01-01,43125
101122,Nahla,Swick,9999-01-01,43359
482391,Arnould,Anger,9999-01-01,47244
57337,Vasiliy,Rabehasaina,9999-01-01,62357
23910,Shahab,Tempesti,9999-01-01,42803
423693,Randi,Zweizig,9999-01-01,40380
59256,Tsvetan,Emiris,1994-09-09,40000
499429,Gad,Ambroszkiewicz,9999-01-01,74274
276273,Anyuan,Kushnir,9999-01-01,56929
44785,Phule,Kriebel,9999-01-01,64670
37712,Aris,Takkinen,9999-01-01,48944
461628,Macha,Lanphier,1989-04-26,51982
77768,Tokuyasu,Picel,9999-01-01,40000
47906,Uma,Pulkowski,9999-01-01,40000
470962,Shaz,Langford,2002-04-30,59810
212134,Halsur,Kalloufi,9999-01-01,40810
404221,Aleksander,Bernini,9999-01-01,56339
434121,Tadahiro,Rabejac,9999-01-01,40000
212940,Nahid,Syrzycki,9999-01-01,40000
19637,Dipayan,Papastamatiou,9999-01-01,45831
295561,Guiseppe,Wrigley,9999-01-01,45678
45054,Aloys,Pauthner,1996-05-25,40000
15354,Chikara,Nyrup,9999-01-01,40782
33800,Peternela,Bottner,9999-01-01,40000
80955,Marc,Fioravanti,9999-01-01,40000
59242,Fun,Peak,9999-01-01,65859
411030,Slavian,Kulisch,9999-01-01,40000
95822,Divine,Teitelbaum,9999-01-01,40000
252317,Murthy,Erie,9999-01-01,75172
243655,Jolita,Barinka,1997-07-27,43170
269216,Weijing,Zweizig,9999-01-01,57630
231279,Giap,Muntz,2001-05-26,67446
239917,Soenke,Christ,9999-01-01,40000
420933,Gila,Kroon,9999-01-01,64641
261598,Mostafa,Anily,9999-01-01,40000
447215,Danae,Mullainathan,9999-01-01,54613
16364,Yifei,Gini,9999-01-01,73503
16858,Akeno,Gustavson,1995-08-09,67670
25562,Bernardo,Menhardt,9999-01-01,62196
61259,Shao,Puoti,9999-01-01,46409
81245,Matk,Krzyzanowski,9999-01-01,40000
257018,Poornachandra,Hainaut,2000-10-01,40000
479595,Aemilian,Litzler,9999-01-01,52780
225275,Baocai,Ishibashi,1991-07-13,62930
268416,Mahendra,Ermel,9999-01-01,57894
470494,Fabrizio,Argence,9999-01-01,71149
70604,Gaetan,Comellas,2002-03-10,59187
280508,Srinidhi,Demos,9999-01-01,48196
229046,Fabrizio,Denti,9999-01-01,77727
42773,Claude,Zirintsis,9999-01-01,61216
432676,Leaf,Borovoy,1994-03-15,65760
234729,Collette,Kropatsch,9999-01-01,40000
293318,Shooichi,Rusmann,1998-05-07,40000
482994,Miyeon,Garrabrants,9999-01-01,40000
38320,Fox,Rabejac,9999-01-01,95596
104593,Arno,Maksimenko,1991-08-06,40000
232681,Florina,Heering,1999-12-23,47752
56679,Mabry,Hmelo,1993-03-18,40000
232893,Arif,Leonhardt,9999-01-01,40000
71302,Zhenbing,Heiserman,9999-01-01,64704
489885,Heng,Guting,9999-01-01,42590
417186,Alejandra,Bernick,1996-01-14,46838
412396,Gritta,Lorcy,2001-06-10,73218
293277,Mircea,Chachaty,9999-01-01,40000
400242,Hairong,Prochazka,9999-01-01,67105
88791,Yunming,Salvesen,9999-01-01,43581
463680,Giri,Papadias,1997-07-10,72661
448860,Jixiang,Gecseg,9999-01-01,40000
471589,Jiong,Vuskovic,9999-01-01,40000
107409,Junichi,Oskamp,9999-01-01,78984
41944,Vishwani,Parhami,9999-01-01,55510
83559,Mircea,Schmittgen,9999-01-01,40000
453661,Yifei,Stanger,9999-01-01,67738
56327,Holgard,Karunanithi,9999-01-01,46570
231414,Qingxiang,Camarinopoulos,1994-06-04,42475
40631,Frazer,Alameldin,9999-01-01,40000
469623,Pragnesh,Gurbaxani,1988-06-14,40000
415790,Lech,Vural,1999-05-21,56632
92003,Martial,Matheson,9999-01-01,47478
241067,Shigeu,Binkley,9999-01-01,45905
54815,Subhankar,Irland,9999-01-01,40000
404998,Bedrich,Cannard,1985-12-12,50183
38266,Gila,Conte,9999-01-01,54756
71472,Bingning,Irland,9999-01-01,41419
250801,Remco,Carrere,1988-12-14,40000
11240,Kiam,Condotta,9999-01-01,61739
244566,Jacopo,Soloway,9999-01-01,45071
31794,Tsuneo,Gunderson,1998-10-23,40000
478279,Mack,Beeson,9999-01-01,57220
473181,Tse,Maginnis,1986-05-20,40000
43082,Janche,Lunt,1995-09-22,40000
444286,Kien,Lamba,9999-01-01,60100
408347,Masamitsu,Emmart,9999-01-01,76518
259001,Alassane,Nooteboom,1990-03-09,40000
285909,Ipke,Streng,1995-12-03,40000
98497,Jianhao,Cannata,9999-01-01,40000
268968,Van,Wilharm,9999-01-01,40000
417072,Almudena,Simmen,1988-08-04,55580
272855,Rosalyn,Ecklund,9999-01-01,74210
208586,Remko,Czap,9999-01-01,40000
474646,Nikolaos,Cannane,9999-01-01,40000
257401,Steve,Scallan,9999-01-01,40000
409786,Serenella,Stasinski,1996-12-28,69139
418481,Karoline,Papastamatiou,1997-01-08,40000
84621,Weiye,Ducloy,1998-05-13,74079
216720,Xinan,Etalle,9999-01-01,40000
200148,Sajjan,Schapire,9999-01-01,58462
48840,Gay,Alpay,1996-12-21,55885
470681,Abdulah,Plump,1996-10-02,49719
447656,Seongbae,Rissland,1999-09-23,40000
249528,Bader,Spataro,9999-01-01,40000
12089,Bilhanan,Socorro,9999-01-01,46288
83273,Berna,Sidhu,1999-01-26,43084
492303,Fun,Reistad,9999-01-01,80867
73017,Adel,Iisaka,9999-01-01,59529
455508,Holgard,Chvatal,1999-08-06,40000
245202,Toshimori,Munro,9999-01-01,40000
280355,Xiaoqiu,Stroustrup,9999-01-01,71794
289851,Georgi,Swab,9999-01-01,54533
15809,Mingsen,Antonisse,9999-01-01,50619
84111,Shir,Serov,1997-10-22,45815
70782,Abdulah,Ebeling,2001-10-17,89767
95703,Goh,Mateescu,1994-06-21,61884
491459,Jiann,Gewali,2000-08-18,72969
237831,Pramod,Oaver,9999-01-01,45187
90336,Shridhar,Chaudhury,9999-01-01,45030
70164,Ult,Bergere,9999-01-01,52833
82997,Ramachenga,Zlotek,1997-05-03,51285
58567,Eric,Scallan,9999-01-01,84035
479975,Kazuhiro,Pews,9999-01-01,80101
257538,Marco,Bellmore,1997-03-01,40000
490564,Yuichiro,Lores,1991-12-07,40000
107332,Dmitry,Emmart,1991-10-06,74461
402900,LiMin,Choobineh,9999-01-01,93471
440279,Gretta,Merlo,9999-01-01,50103
221302,Tomokazu,Lieblein,9999-01-01,40000
98399,Satosi,Wendorf,9999-01-01,40000
210563,Remco,Nastansky,9999-01-01,40000
60147,Boaz,Herbst,9999-01-01,46117
37180,Arup,Rebaine,1988-06-20,88430
490587,Janalee,VanScheik,1997-04-07,66641
259665,Zsolt,Decaestecker,2002-01-18,40000
45803,Padma,Lanzelotte,9999-01-01,94436
60255,Danae,Siochi,9999-01-01,70562
26958,Juichirou,Raoux,2002-07-31,45702
12798,Lillian,Beeson,9999-01-01,81145
254258,Hatim,Kroft,1999-12-07,55650
203065,Weiwu,Matteis,9999-01-01,41620
285243,Lakshmi,Vieth,9999-01-01,52052
420547,Danae,Ashish,9999-01-01,40000
101909,Mostafa,Underwood,2001-04-17,40000
200716,Bodh,Billingsley,9999-01-01,40000
31770,Weiyi,Couchot,9999-01-01,66188
269320,Sushant,Gewali,1992-04-09,62847
74215,Tooru,Qiwen,1998-04-21,96657
286555,Muneo,Sichman,1997-09-27,40000
23172,Kazuhide,Birjandi,9999-01-01,44565
254499,Hisao,Buescher,9999-01-01,62725
441495,Marie,Feldmann,9999-01-01,52472
485948,Idoia,Borstler,9999-01-01,67083
473812,Khue,Levergood,9999-01-01,79856
273894,Shalesh,Giaccio,9999-01-01,79985
415148,Jouni,Iisaku,2000-12-21,40000
